codigo_ibge,nome_municipio,uf,estado,mesorregiao,ano_populacao,populacao,ano_pib,pib
2802601,Graccho Cardoso,SE,Sergipe,Sertão Sergipano,2026,5921,2023,139799.0
2802700,Ilha das Flores,SE,Sergipe,Leste Sergipano,2026,8502,2023,118392.0
2802809,Indiaroba,SE,Sergipe,Leste Sergipano,2026,17030,2023,322888.0
2802908,Itabaiana,SE,Sergipe,Agreste Sergipano,2026,110041,2023,2942686.0
2803005,Itabaianinha,SE,Sergipe,Leste Sergipano,2026,42339,2023,865772.0
2803104,Itabi,SE,Sergipe,Sertão Sergipano,2026,4809,2023,101138.0
2803203,Itaporanga d'Ajuda,SE,Sergipe,Leste Sergipano,2026,36272,2023,562366.0
2803302,Japaratuba,SE,Sergipe,Leste Sergipano,2026,16432,2023,549070.0
2803401,Japoatã,SE,Sergipe,Leste Sergipano,2026,13737,2023,298620.0
2803500,Lagarto,SE,Sergipe,Agreste Sergipano,2026,106330,2023,2177825.0
2803609,Laranjeiras,SE,Sergipe,Leste Sergipano,2026,23932,2023,638033.0
2803708,Macambira,SE,Sergipe,Agreste Sergipano,2026,7070,2023,136318.0
2803807,Malhada dos Bois,SE,Sergipe,Agreste Sergipano,2026,3681,2023,67244.0
2803906,Malhador,SE,Sergipe,Agreste Sergipano,2026,11697,2023,224467.0
2804003,Maruim,SE,Sergipe,Leste Sergipano,2026,15938,2023,320963.0
2804102,Moita Bonita,SE,Sergipe,Agreste Sergipano,2026,11305,2023,280140.0
2804201,Monte Alegre de Sergipe,SE,Sergipe,Sertão Sergipano,2026,14829,2023,337201.0
2804300,Muribeca,SE,Sergipe,Agreste Sergipano,2026,8084,2023,112544.0
2804409,Neópolis,SE,Sergipe,Leste Sergipano,2026,16394,2023,382705.0
2804458,Nossa Senhora Aparecida,SE,Sergipe,Sertão Sergipano,2026,9570,2023,209605.0
2804508,Nossa Senhora da Glória,SE,Sergipe,Sertão Sergipano,2026,44088,2023,1048320.0
2804607,Nossa Senhora das Dores,SE,Sergipe,Agreste Sergipano,2026,25600,2023,540610.0
2804706,Nossa Senhora de Lourdes,SE,Sergipe,Leste Sergipano,2026,6413,2023,115910.0
2804805,Nossa Senhora do Socorro,SE,Sergipe,Leste Sergipano,2026,205611,2023,2852077.0
2804904,Pacatuba,SE,Sergipe,Leste Sergipano,2026,12671,2023,219432.0
2805000,Pedra Mole,SE,Sergipe,Sertão Sergipano,2026,2804,2023,74512.0
2805109,Pedrinhas,SE,Sergipe,Leste Sergipano,2026,7298,2023,128570.0
2805208,Pinhão,SE,Sergipe,Sertão Sergipano,2026,5750,2023,141417.0
2805307,Pirambu,SE,Sergipe,Leste Sergipano,2026,8006,2023,155336.0
2805406,Poço Redondo,SE,Sergipe,Sertão Sergipano,2026,29352,2023,763539.0
2805505,Poço Verde,SE,Sergipe,Agreste Sergipano,2026,22221,2023,388823.0
2805604,Porto da Folha,SE,Sergipe,Sertão Sergipano,2026,27345,2023,637808.0
2805703,Propriá,SE,Sergipe,Leste Sergipano,2026,27157,2023,614880.0
2805802,Riachão do Dantas,SE,Sergipe,Agreste Sergipano,2026,18505,2023,419339.0
2805901,Riachuelo,SE,Sergipe,Leste Sergipano,2026,8832,2023,240563.0
2806008,Ribeirópolis,SE,Sergipe,Sertão Sergipano,2026,17368,2023,372071.0
2806107,Rosário do Catete,SE,Sergipe,Leste Sergipano,2026,9516,2023,391878.0
2806206,Salgado,SE,Sergipe,Leste Sergipano,2026,20874,2023,320943.0
2806305,Santa Luzia do Itanhy,SE,Sergipe,Leste Sergipano,2026,14038,2023,238278.0
2806404,Santana do São Francisco,SE,Sergipe,Leste Sergipano,2026,7566,2023,160615.0
2806503,Santa Rosa de Lima,SE,Sergipe,Leste Sergipano,2026,4059,2023,59186.0
2806602,Santo Amaro das Brotas,SE,Sergipe,Leste Sergipano,2026,11281,2023,227942.0
2806701,São Cristóvão,SE,Sergipe,Leste Sergipano,2026,111567,2023,1392938.0
2806800,São Domingos,SE,Sergipe,Agreste Sergipano,2026,10567,2023,161345.0
2806909,São Francisco,SE,Sergipe,Leste Sergipano,2026,3337,2023,61511.0
2807006,São Miguel do Aleixo,SE,Sergipe,Agreste Sergipano,2026,3462,2023,79123.0
2807105,Simão Dias,SE,Sergipe,Agreste Sergipano,2026,44708,2023,925387.0
2807204,Siriri,SE,Sergipe,Leste Sergipano,2026,7978,2023,201981.0
2807303,Telha,SE,Sergipe,Leste Sergipano,2026,3405,2023,53467.0
2807402,Tobias Barreto,SE,Sergipe,Agreste Sergipano,2026,52943,2023,1150010.0
2807501,Tomar do Geru,SE,Sergipe,Leste Sergipano,2026,12047,2023,208833.0
2807600,Umbaúba,SE,Sergipe,Leste Sergipano,2026,24693,2023,721872.0
2900108,Abaíra,BA,Bahia,Centro Sul Baiano,2026,7366,2023,84854.0
2900207,Abaré,BA,Bahia,Vale São-Franciscano da Bahia,2026,18303,2023,224239.0
2900306,Acajutiba,BA,Bahia,Nordeste Baiano,2026,14187,2023,186446.0
2900355,Adustina,BA,Bahia,Nordeste Baiano,2026,14470,2023,275494.0
2900405,Água Fria,BA,Bahia,Centro Norte Baiano,2026,14798,2023,174798.0
2900504,Érico Cardoso,BA,Bahia,Centro Sul Baiano,2026,10932,2023,102934.0
2900603,Aiquara,BA,Bahia,Centro Sul Baiano,2026,4627,2023,75418.0
2900702,Alagoinhas,BA,Bahia,Nordeste Baiano,2026,161682,2023,5705227.0
2900801,Alcobaça,BA,Bahia,Sul Baiano,2026,25769,2023,439082.0
2900900,Almadina,BA,Bahia,Sul Baiano,2026,5267,2023,79711.0
2901007,Amargosa,BA,Bahia,Centro Sul Baiano,2026,38656,2023,608765.0
2901106,Amélia Rodrigues,BA,Bahia,Metropolitana de Salvador,2026,24814,2023,521349.0
2901155,América Dourada,BA,Bahia,Centro Norte Baiano,2026,15566,2023,198616.0
2901205,Anagé,BA,Bahia,Centro Sul Baiano,2026,26772,2023,299895.0
2901304,Andaraí,BA,Bahia,Centro Sul Baiano,2026,13557,2023,178408.0
2901353,Andorinha,BA,Bahia,Centro Norte Baiano,2026,15496,2023,252206.0
2901403,Angical,BA,Bahia,Extremo Oeste Baiano,2026,14183,2023,229298.0
2901502,Anguera,BA,Bahia,Centro Norte Baiano,2026,11521,2023,118552.0
2901601,Antas,BA,Bahia,Nordeste Baiano,2026,14915,2023,197870.0
2901700,Antônio Cardoso,BA,Bahia,Centro Norte Baiano,2026,11494,2023,138793.0
2901809,Antônio Gonçalves,BA,Bahia,Centro Norte Baiano,2026,11258,2023,108500.0
2901908,Aporá,BA,Bahia,Nordeste Baiano,2026,16344,2023,191758.0
2901957,Apuarema,BA,Bahia,Centro Sul Baiano,2026,7090,2023,90729.0
2902005,Aracatu,BA,Bahia,Centro Sul Baiano,2026,14456,2023,174004.0
2902054,Araçás,BA,Bahia,Nordeste Baiano,2026,11960,2023,325622.0
2902104,Araci,BA,Bahia,Nordeste Baiano,2026,50282,2023,642812.0
2902203,Aramari,BA,Bahia,Nordeste Baiano,2026,10091,2023,138749.0
2902252,Arataca,BA,Bahia,Sul Baiano,2026,10405,2023,135073.0
2902302,Aratuípe,BA,Bahia,Metropolitana de Salvador,2026,9003,2023,107370.0
2902401,Aurelino Leal,BA,Bahia,Sul Baiano,2026,11276,2023,180021.0
