codigo_ibge,nome_municipio,uf,estado,ano,populacao,pib
4200408,Água Doce,SC,Santa Catarina,2010,,205617.0
4200408,Água Doce,SC,Santa Catarina,2011,6971.0,206253.0
4200408,Água Doce,SC,Santa Catarina,2012,6979.0,208503.0
4200408,Água Doce,SC,Santa Catarina,2013,7110.0,253497.0
4200408,Água Doce,SC,Santa Catarina,2014,7121.0,261045.0
4200408,Água Doce,SC,Santa Catarina,2015,7132.0,273565.0
4200408,Água Doce,SC,Santa Catarina,2016,7143.0,317772.0
4200408,Água Doce,SC,Santa Catarina,2017,7154.0,297991.0
4200408,Água Doce,SC,Santa Catarina,2018,7138.0,310758.0
4200408,Água Doce,SC,Santa Catarina,2019,7145.0,356271.0
4200408,Água Doce,SC,Santa Catarina,2020,7152.0,545641.0
4200408,Água Doce,SC,Santa Catarina,2021,7160.0,651092.0
4200408,Água Doce,SC,Santa Catarina,2022,,755267.0
4200408,Água Doce,SC,Santa Catarina,2023,,747812.0
4200408,Água Doce,SC,Santa Catarina,2024,6625.0,
4200408,Água Doce,SC,Santa Catarina,2025,6587.0,
4200408,Água Doce,SC,Santa Catarina,2026,6547.0,
4200507,Águas de Chapecó,SC,Santa Catarina,2010,,161140.0
4200507,Águas de Chapecó,SC,Santa Catarina,2011,6136.0,117489.0
4200507,Águas de Chapecó,SC,Santa Catarina,2012,6160.0,123721.0
4200507,Águas de Chapecó,SC,Santa Catarina,2013,6313.0,84905.0
4200507,Águas de Chapecó,SC,Santa Catarina,2014,6346.0,87948.0
4200507,Águas de Chapecó,SC,Santa Catarina,2015,6379.0,87032.0
4200507,Águas de Chapecó,SC,Santa Catarina,2016,6412.0,100895.0
4200507,Águas de Chapecó,SC,Santa Catarina,2017,6445.0,97142.0
4200507,Águas de Chapecó,SC,Santa Catarina,2018,6455.0,103626.0
4200507,Águas de Chapecó,SC,Santa Catarina,2019,6486.0,111370.0
4200507,Águas de Chapecó,SC,Santa Catarina,2020,6515.0,118517.0
4200507,Águas de Chapecó,SC,Santa Catarina,2021,6544.0,137707.0
4200507,Águas de Chapecó,SC,Santa Catarina,2022,,159833.0
4200507,Águas de Chapecó,SC,Santa Catarina,2023,,240633.0
4200507,Águas de Chapecó,SC,Santa Catarina,2024,6128.0,
4200507,Águas de Chapecó,SC,Santa Catarina,2025,6123.0,
4200507,Águas de Chapecó,SC,Santa Catarina,2026,6118.0,
4200556,Águas Frias,SC,Santa Catarina,2010,,45650.0
4200556,Águas Frias,SC,Santa Catarina,2011,2417.0,49748.0
4200556,Águas Frias,SC,Santa Catarina,2012,2409.0,112740.0
4200556,Águas Frias,SC,Santa Catarina,2013,2430.0,117112.0
4200556,Águas Frias,SC,Santa Catarina,2014,2419.0,69902.0
4200556,Águas Frias,SC,Santa Catarina,2015,2408.0,72336.0
4200556,Águas Frias,SC,Santa Catarina,2016,2397.0,87594.0
4200556,Águas Frias,SC,Santa Catarina,2017,2387.0,93307.0
4200556,Águas Frias,SC,Santa Catarina,2018,2378.0,98949.0
4200556,Águas Frias,SC,Santa Catarina,2019,2366.0,109866.0
4200556,Águas Frias,SC,Santa Catarina,2020,2354.0,126595.0
4200556,Águas Frias,SC,Santa Catarina,2021,2341.0,163075.0
4200556,Águas Frias,SC,Santa Catarina,2022,,206975.0
4200556,Águas Frias,SC,Santa Catarina,2023,,183332.0
4200556,Águas Frias,SC,Santa Catarina,2024,2963.0,
4200556,Águas Frias,SC,Santa Catarina,2025,3000.0,
4200556,Águas Frias,SC,Santa Catarina,2026,3036.0,
4200606,Águas Mornas,SC,Santa Catarina,2010,,111462.0
4200606,Águas Mornas,SC,Santa Catarina,2011,5618.0,107704.0
4200606,Águas Mornas,SC,Santa Catarina,2012,5685.0,123094.0
4200606,Águas Mornas,SC,Santa Catarina,2013,5926.0,150494.0
4200606,Águas Mornas,SC,Santa Catarina,2014,6020.0,145819.0
4200606,Águas Mornas,SC,Santa Catarina,2015,6113.0,138402.0
4200606,Águas Mornas,SC,Santa Catarina,2016,6206.0,146847.0
4200606,Águas Mornas,SC,Santa Catarina,2017,6298.0,137240.0
4200606,Águas Mornas,SC,Santa Catarina,2018,6378.0,164587.0
4200606,Águas Mornas,SC,Santa Catarina,2019,6469.0,174766.0
4200606,Águas Mornas,SC,Santa Catarina,2020,6559.0,179592.0
4200606,Águas Mornas,SC,Santa Catarina,2021,6646.0,199590.0
4200606,Águas Mornas,SC,Santa Catarina,2022,,211416.0
4200606,Águas Mornas,SC,Santa Catarina,2023,,281792.0
4200606,Águas Mornas,SC,Santa Catarina,2024,7082.0,
4200606,Águas Mornas,SC,Santa Catarina,2025,7193.0,
4200606,Águas Mornas,SC,Santa Catarina,2026,7301.0,
4200705,Alfredo Wagner,SC,Santa Catarina,2010,,130668.0
4200705,Alfredo Wagner,SC,Santa Catarina,2011,9453.0,125952.0
4200705,Alfredo Wagner,SC,Santa Catarina,2012,9494.0,136415.0
4200705,Alfredo Wagner,SC,Santa Catarina,2013,9737.0,163892.0
4200705,Alfredo Wagner,SC,Santa Catarina,2014,9794.0,177694.0
4200705,Alfredo Wagner,SC,Santa Catarina,2015,9850.0,192917.0
4200705,Alfredo Wagner,SC,Santa Catarina,2016,9905.0,213006.0
4200705,Alfredo Wagner,SC,Santa Catarina,2017,9960.0,229721.0
4200705,Alfredo Wagner,SC,Santa Catarina,2018,9984.0,259596.0
4200705,Alfredo Wagner,SC,Santa Catarina,2019,10036.0,270062.0
4200705,Alfredo Wagner,SC,Santa Catarina,2020,10086.0,318272.0
4200705,Alfredo Wagner,SC,Santa Catarina,2021,10136.0,336469.0
4200705,Alfredo Wagner,SC,Santa Catarina,2022,,352093.0
4200705,Alfredo Wagner,SC,Santa Catarina,2023,,414787.0
4200705,Alfredo Wagner,SC,Santa Catarina,2024,10862.0,
4200705,Alfredo Wagner,SC,Santa Catarina,2025,10963.0,
4200705,Alfredo Wagner,SC,Santa Catarina,2026,11061.0,
4200754,Alto Bela Vista,SC,Santa Catarina,2010,,32077.0
4200754,Alto Bela Vista,SC,Santa Catarina,2011,1998.0,35658.0
4200754,Alto Bela Vista,SC,Santa Catarina,2012,1991.0,35856.0
4200754,Alto Bela Vista,SC,Santa Catarina,2013,2007.0,39898.0
4200754,Alto Bela Vista,SC,Santa Catarina,2014,1997.0,45058.0
4200754,Alto Bela Vista,SC,Santa Catarina,2015,1987.0,48234.0
4200754,Alto Bela Vista,SC,Santa Catarina,2016,1977.0,48789.0
4200754,Alto Bela Vista,SC,Santa Catarina,2017,1967.0,51586.0
4200754,Alto Bela Vista,SC,Santa Catarina,2018,1948.0,55915.0
4200754,Alto Bela Vista,SC,Santa Catarina,2019,1937.0,60655.0
4200754,Alto Bela Vista,SC,Santa Catarina,2020,1926.0,72476.0
4200754,Alto Bela Vista,SC,Santa Catarina,2021,1915.0,78996.0
4200754,Alto Bela Vista,SC,Santa Catarina,2022,,82057.0
4200754,Alto Bela Vista,SC,Santa Catarina,2023,,94012.0
4200754,Alto Bela Vista,SC,Santa Catarina,2024,1860.0,
4200754,Alto Bela Vista,SC,Santa Catarina,2025,1847.0,
4200754,Alto Bela Vista,SC,Santa Catarina,2026,1834.0,
4200804,Anchieta,SC,Santa Catarina,2010,,109196.0
4200804,Anchieta,SC,Santa Catarina,2011,6323.0,123820.0
4200804,Anchieta,SC,Santa Catarina,2012,6172.0,147282.0
4200804,Anchieta,SC,Santa Catarina,2013,6145.0,162915.0
4200804,Anchieta,SC,Santa Catarina,2014,6066.0,114200.0
4200804,Anchieta,SC,Santa Catarina,2015,5987.0,119249.0
4200804,Anchieta,SC,Santa Catarina,2016,5909.0,138446.0
4200804,Anchieta,SC,Santa Catarina,2017,5832.0,129242.0
4200804,Anchieta,SC,Santa Catarina,2018,5721.0,134526.0
4200804,Anchieta,SC,Santa Catarina,2019,5638.0,143489.0
4200804,Anchieta,SC,Santa Catarina,2020,5557.0,175462.0
4200804,Anchieta,SC,Santa Catarina,2021,5477.0,203805.0
4200804,Anchieta,SC,Santa Catarina,2022,,221545.0
4200804,Anchieta,SC,Santa Catarina,2023,,261385.0
4200804,Anchieta,SC,Santa Catarina,2024,5984.0,
4200804,Anchieta,SC,Santa Catarina,2025,5955.0,
4200804,Anchieta,SC,Santa Catarina,2026,5922.0,
4200903,Angelina,SC,Santa Catarina,2010,,80115.0
4200903,Angelina,SC,Santa Catarina,2011,5210.0,75965.0
4200903,Angelina,SC,Santa Catarina,2012,5171.0,82746.0
4200903,Angelina,SC,Santa Catarina,2013,5166.0,102564.0
4200903,Angelina,SC,Santa Catarina,2014,5109.0,105192.0
4200903,Angelina,SC,Santa Catarina,2015,5053.0,103375.0
4200903,Angelina,SC,Santa Catarina,2016,4998.0,114334.0
4200903,Angelina,SC,Santa Catarina,2017,4943.0,97759.0
4200903,Angelina,SC,Santa Catarina,2018,4860.0,112091.0
4200903,Angelina,SC,Santa Catarina,2019,4801.0,133477.0
4200903,Angelina,SC,Santa Catarina,2020,4743.0,149508.0
4200903,Angelina,SC,Santa Catarina,2021,4686.0,174561.0
4200903,Angelina,SC,Santa Catarina,2022,,147479.0
4200903,Angelina,SC,Santa Catarina,2023,,192262.0
4200903,Angelina,SC,Santa Catarina,2024,5472.0,
4200903,Angelina,SC,Santa Catarina,2025,5484.0,
4200903,Angelina,SC,Santa Catarina,2026,5489.0,
4201000,Anita Garibaldi,SC,Santa Catarina,2010,,75745.0
4201000,Anita Garibaldi,SC,Santa Catarina,2011,8497.0,90040.0
4201000,Anita Garibaldi,SC,Santa Catarina,2012,8374.0,89382.0
4201000,Anita Garibaldi,SC,Santa Catarina,2013,8230.0,92832.0
4201000,Anita Garibaldi,SC,Santa Catarina,2014,8055.0,100900.0
4201000,Anita Garibaldi,SC,Santa Catarina,2015,7881.0,117197.0
4201000,Anita Garibaldi,SC,Santa Catarina,2016,7708.0,139125.0
4201000,Anita Garibaldi,SC,Santa Catarina,2017,7537.0,137558.0
4201000,Anita Garibaldi,SC,Santa Catarina,2018,7313.0,155793.0
4201000,Anita Garibaldi,SC,Santa Catarina,2019,7133.0,171000.0
4201000,Anita Garibaldi,SC,Santa Catarina,2020,6957.0,180845.0
4201000,Anita Garibaldi,SC,Santa Catarina,2021,6783.0,231507.0
4201000,Anita Garibaldi,SC,Santa Catarina,2022,,214198.0
4201000,Anita Garibaldi,SC,Santa Catarina,2023,,251491.0
4201000,Anita Garibaldi,SC,Santa Catarina,2024,8367.0,
4201000,Anita Garibaldi,SC,Santa Catarina,2025,8339.0,
4201000,Anita Garibaldi,SC,Santa Catarina,2026,8311.0,
4201109,Anitápolis,SC,Santa Catarina,2010,,41181.0
4201109,Anitápolis,SC,Santa Catarina,2011,3213.0,41479.0
4201109,Anitápolis,SC,Santa Catarina,2012,3211.0,39240.0
4201109,Anitápolis,SC,Santa Catarina,2013,3259.0,55288.0
4201109,Anitápolis,SC,Santa Catarina,2014,3256.0,51715.0
4201109,Anitápolis,SC,Santa Catarina,2015,3253.0,54310.0
4201109,Anitápolis,SC,Santa Catarina,2016,3251.0,59910.0
4201109,Anitápolis,SC,Santa Catarina,2017,3248.0,53476.0
4201109,Anitápolis,SC,Santa Catarina,2018,3236.0,57086.0
4201109,Anitápolis,SC,Santa Catarina,2019,3232.0,62292.0
4201109,Anitápolis,SC,Santa Catarina,2020,3228.0,67108.0
4201109,Anitápolis,SC,Santa Catarina,2021,3223.0,84568.0
4201109,Anitápolis,SC,Santa Catarina,2022,,94170.0
4201109,Anitápolis,SC,Santa Catarina,2023,,117403.0
4201109,Anitápolis,SC,Santa Catarina,2024,3726.0,
4201109,Anitápolis,SC,Santa Catarina,2025,3761.0,
4201109,Anitápolis,SC,Santa Catarina,2026,3792.0,
4201208,Antônio Carlos,SC,Santa Catarina,2010,,300523.0
4201208,Antônio Carlos,SC,Santa Catarina,2011,7537.0,258688.0
4201208,Antônio Carlos,SC,Santa Catarina,2012,7613.0,324021.0
4201208,Antônio Carlos,SC,Santa Catarina,2013,7906.0,484073.0
4201208,Antônio Carlos,SC,Santa Catarina,2014,8012.0,540850.0
4201208,Antônio Carlos,SC,Santa Catarina,2015,8118.0,555358.0
4201208,Antônio Carlos,SC,Santa Catarina,2016,8223.0,599424.0
4201208,Antônio Carlos,SC,Santa Catarina,2017,8327.0,577415.0
4201208,Antônio Carlos,SC,Santa Catarina,2018,8411.0,656475.0
4201208,Antônio Carlos,SC,Santa Catarina,2019,8513.0,789111.0
4201208,Antônio Carlos,SC,Santa Catarina,2020,8613.0,788089.0
4201208,Antônio Carlos,SC,Santa Catarina,2021,8712.0,796531.0
4201208,Antônio Carlos,SC,Santa Catarina,2022,,818937.0
4201208,Antônio Carlos,SC,Santa Catarina,2023,,1163092.0
4201208,Antônio Carlos,SC,Santa Catarina,2024,12118.0,
4201208,Antônio Carlos,SC,Santa Catarina,2025,12464.0,
4201208,Antônio Carlos,SC,Santa Catarina,2026,12803.0,
4201257,Apiúna,SC,Santa Catarina,2010,,231413.0
4201257,Apiúna,SC,Santa Catarina,2011,9683.0,306135.0
4201257,Apiúna,SC,Santa Catarina,2012,9764.0,330165.0
4201257,Apiúna,SC,Santa Catarina,2013,10099.0,289588.0
4201257,Apiúna,SC,Santa Catarina,2014,10211.0,387602.0
4201257,Apiúna,SC,Santa Catarina,2015,10322.0,411809.0
4201257,Apiúna,SC,Santa Catarina,2016,10432.0,386869.0
4201257,Apiúna,SC,Santa Catarina,2017,10542.0,414989.0
4201257,Apiúna,SC,Santa Catarina,2018,10636.0,416068.0
4201257,Apiúna,SC,Santa Catarina,2019,10743.0,401001.0
4201257,Apiúna,SC,Santa Catarina,2020,10848.0,371305.0
4201257,Apiúna,SC,Santa Catarina,2021,10951.0,442460.0
4201257,Apiúna,SC,Santa Catarina,2022,,483695.0
4201257,Apiúna,SC,Santa Catarina,2023,,510610.0
4201257,Apiúna,SC,Santa Catarina,2024,10020.0,
4201257,Apiúna,SC,Santa Catarina,2025,10041.0,
4201257,Apiúna,SC,Santa Catarina,2026,10061.0,
4201273,Arabutã,SC,Santa Catarina,2010,,71204.0
4201273,Arabutã,SC,Santa Catarina,2011,4196.0,71408.0
4201273,Arabutã,SC,Santa Catarina,2012,4198.0,77226.0
4201273,Arabutã,SC,Santa Catarina,2013,4270.0,90655.0
4201273,Arabutã,SC,Santa Catarina,2014,4273.0,99249.0
4201273,Arabutã,SC,Santa Catarina,2015,4276.0,104974.0
4201273,Arabutã,SC,Santa Catarina,2016,4278.0,106411.0
4201273,Arabutã,SC,Santa Catarina,2017,4281.0,126170.0
4201273,Arabutã,SC,Santa Catarina,2018,4266.0,156882.0
4201273,Arabutã,SC,Santa Catarina,2019,4267.0,174031.0
4201273,Arabutã,SC,Santa Catarina,2020,4267.0,228359.0
4201273,Arabutã,SC,Santa Catarina,2021,4268.0,284414.0
4201273,Arabutã,SC,Santa Catarina,2022,,346774.0
4201273,Arabutã,SC,Santa Catarina,2023,,400561.0
4201273,Arabutã,SC,Santa Catarina,2024,4487.0,
4201273,Arabutã,SC,Santa Catarina,2025,4505.0,
4201273,Arabutã,SC,Santa Catarina,2026,4522.0,
4201307,Araquari,SC,Santa Catarina,2010,,532600.0
4201307,Araquari,SC,Santa Catarina,2011,25860.0,690004.0
4201307,Araquari,SC,Santa Catarina,2012,26875.0,832602.0
4201307,Araquari,SC,Santa Catarina,2013,29593.0,1017531.0
4201307,Araquari,SC,Santa Catarina,2014,31030.0,1633990.0
4201307,Araquari,SC,Santa Catarina,2015,32454.0,2724010.0
4201307,Araquari,SC,Santa Catarina,2016,33867.0,3206663.0
4201307,Araquari,SC,Santa Catarina,2017,35268.0,3928868.0
4201307,Araquari,SC,Santa Catarina,2018,36710.0,4154129.0
4201307,Araquari,SC,Santa Catarina,2019,38129.0,4856885.0
4201307,Araquari,SC,Santa Catarina,2020,39524.0,5507493.0
4201307,Araquari,SC,Santa Catarina,2021,40890.0,7488000.0
4201307,Araquari,SC,Santa Catarina,2022,,7985862.0
4201307,Araquari,SC,Santa Catarina,2023,,9900040.0
4201307,Araquari,SC,Santa Catarina,2024,50178.0,
4201307,Araquari,SC,Santa Catarina,2025,52079.0,
4201307,Araquari,SC,Santa Catarina,2026,53939.0,
4201406,Araranguá,SC,Santa Catarina,2010,,991569.0
4201406,Araranguá,SC,Santa Catarina,2011,61817.0,1204545.0
4201406,Araranguá,SC,Santa Catarina,2012,62308.0,1254563.0
4201406,Araranguá,SC,Santa Catarina,2013,64405.0,1339435.0
4201406,Araranguá,SC,Santa Catarina,2014,65090.0,1510259.0
4201406,Araranguá,SC,Santa Catarina,2015,65769.0,1549048.0
4201406,Araranguá,SC,Santa Catarina,2016,66442.0,1572795.0
4201406,Araranguá,SC,Santa Catarina,2017,67110.0,1724987.0
4201406,Araranguá,SC,Santa Catarina,2018,67578.0,1833796.0
4201406,Araranguá,SC,Santa Catarina,2019,68228.0,1941116.0
4201406,Araranguá,SC,Santa Catarina,2020,68867.0,2066667.0
4201406,Araranguá,SC,Santa Catarina,2021,69493.0,2385270.0
4201406,Araranguá,SC,Santa Catarina,2022,,2693789.0
4201406,Araranguá,SC,Santa Catarina,2023,,3023100.0
4201406,Araranguá,SC,Santa Catarina,2024,75597.0,
4201406,Araranguá,SC,Santa Catarina,2025,76611.0,
4201406,Araranguá,SC,Santa Catarina,2026,77625.0,
4201505,Armazém,SC,Santa Catarina,2010,,97447.0
4201505,Armazém,SC,Santa Catarina,2011,7821.0,106725.0
4201505,Armazém,SC,Santa Catarina,2012,7886.0,108785.0
4201505,Armazém,SC,Santa Catarina,2013,8159.0,136967.0
4201505,Armazém,SC,Santa Catarina,2014,8251.0,167033.0
4201505,Armazém,SC,Santa Catarina,2015,8341.0,160101.0
4201505,Armazém,SC,Santa Catarina,2016,8431.0,165510.0
4201505,Armazém,SC,Santa Catarina,2017,8520.0,168495.0
4201505,Armazém,SC,Santa Catarina,2018,8587.0,190756.0
4201505,Armazém,SC,Santa Catarina,2019,8674.0,210847.0
4201505,Armazém,SC,Santa Catarina,2020,8759.0,230323.0
4201505,Armazém,SC,Santa Catarina,2021,8843.0,272106.0
4201505,Armazém,SC,Santa Catarina,2022,,286198.0
4201505,Armazém,SC,Santa Catarina,2023,,343668.0
4201505,Armazém,SC,Santa Catarina,2024,9188.0,
4201505,Armazém,SC,Santa Catarina,2025,9289.0,
4201505,Armazém,SC,Santa Catarina,2026,9388.0,
4201604,Arroio Trinta,SC,Santa Catarina,2010,,49320.0
4201604,Arroio Trinta,SC,Santa Catarina,2011,3503.0,68506.0
4201604,Arroio Trinta,SC,Santa Catarina,2012,3504.0,65696.0
4201604,Arroio Trinta,SC,Santa Catarina,2013,3562.0,81828.0
4201604,Arroio Trinta,SC,Santa Catarina,2014,3563.0,81356.0
4201604,Arroio Trinta,SC,Santa Catarina,2015,3563.0,81216.0
4201604,Arroio Trinta,SC,Santa Catarina,2016,3564.0,89757.0
4201604,Arroio Trinta,SC,Santa Catarina,2017,3564.0,92188.0
4201604,Arroio Trinta,SC,Santa Catarina,2018,3551.0,89332.0
4201604,Arroio Trinta,SC,Santa Catarina,2019,3550.0,97459.0
4201604,Arroio Trinta,SC,Santa Catarina,2020,3549.0,110962.0
4201604,Arroio Trinta,SC,Santa Catarina,2021,3547.0,125953.0
4201604,Arroio Trinta,SC,Santa Catarina,2022,,137049.0
4201604,Arroio Trinta,SC,Santa Catarina,2023,,154297.0
4201604,Arroio Trinta,SC,Santa Catarina,2024,3628.0,
4201604,Arroio Trinta,SC,Santa Catarina,2025,3634.0,
4201604,Arroio Trinta,SC,Santa Catarina,2026,3640.0,
4201653,Arvoredo,SC,Santa Catarina,2010,,39179.0
4201653,Arvoredo,SC,Santa Catarina,2011,2257.0,49316.0
4201653,Arvoredo,SC,Santa Catarina,2012,2254.0,56831.0
4201653,Arvoredo,SC,Santa Catarina,2013,2281.0,68033.0
4201653,Arvoredo,SC,Santa Catarina,2014,2276.0,62701.0
4201653,Arvoredo,SC,Santa Catarina,2015,2271.0,95565.0
4201653,Arvoredo,SC,Santa Catarina,2016,2266.0,91389.0
4201653,Arvoredo,SC,Santa Catarina,2017,2261.0,87210.0
4201653,Arvoredo,SC,Santa Catarina,2018,2246.0,100351.0
4201653,Arvoredo,SC,Santa Catarina,2019,2240.0,115566.0
4201653,Arvoredo,SC,Santa Catarina,2020,2234.0,135543.0
4201653,Arvoredo,SC,Santa Catarina,2021,2228.0,203872.0
4201653,Arvoredo,SC,Santa Catarina,2022,,184169.0
4201653,Arvoredo,SC,Santa Catarina,2023,,194588.0
4201653,Arvoredo,SC,Santa Catarina,2024,2600.0,
4201653,Arvoredo,SC,Santa Catarina,2025,2623.0,
4201653,Arvoredo,SC,Santa Catarina,2026,2646.0,
4201703,Ascurra,SC,Santa Catarina,2010,,108996.0
4201703,Ascurra,SC,Santa Catarina,2011,7449.0,120755.0
4201703,Ascurra,SC,Santa Catarina,2012,7485.0,174623.0
4201703,Ascurra,SC,Santa Catarina,2013,7683.0,213618.0
4201703,Ascurra,SC,Santa Catarina,2014,7732.0,159321.0
4201703,Ascurra,SC,Santa Catarina,2015,7781.0,147714.0
4201703,Ascurra,SC,Santa Catarina,2016,7829.0,157751.0
4201703,Ascurra,SC,Santa Catarina,2017,7877.0,192659.0
4201703,Ascurra,SC,Santa Catarina,2018,7889.0,197071.0
4201703,Ascurra,SC,Santa Catarina,2019,7934.0,210420.0
4201703,Ascurra,SC,Santa Catarina,2020,7978.0,207577.0
4201703,Ascurra,SC,Santa Catarina,2021,8021.0,244991.0
4201703,Ascurra,SC,Santa Catarina,2022,,275531.0
4201703,Ascurra,SC,Santa Catarina,2023,,315202.0
4201703,Ascurra,SC,Santa Catarina,2024,8635.0,
4201703,Ascurra,SC,Santa Catarina,2025,8720.0,
4201703,Ascurra,SC,Santa Catarina,2026,8804.0,
4201802,Atalanta,SC,Santa Catarina,2010,,57455.0
4201802,Atalanta,SC,Santa Catarina,2011,3291.0,53846.0
4201802,Atalanta,SC,Santa Catarina,2012,3281.0,68022.0
4201802,Atalanta,SC,Santa Catarina,2013,3310.0,109391.0
4201802,Atalanta,SC,Santa Catarina,2014,3296.0,83834.0
4201802,Atalanta,SC,Santa Catarina,2015,3282.0,87580.0
4201802,Atalanta,SC,Santa Catarina,2016,3268.0,97704.0
4201802,Atalanta,SC,Santa Catarina,2017,3254.0,99538.0
4201802,Atalanta,SC,Santa Catarina,2018,3226.0,99246.0
4201802,Atalanta,SC,Santa Catarina,2019,3210.0,100719.0
4201802,Atalanta,SC,Santa Catarina,2020,3195.0,101182.0
4201802,Atalanta,SC,Santa Catarina,2021,3179.0,125981.0
4201802,Atalanta,SC,Santa Catarina,2022,,140200.0
4201802,Atalanta,SC,Santa Catarina,2023,,146755.0
4201802,Atalanta,SC,Santa Catarina,2024,3270.0,
4201802,Atalanta,SC,Santa Catarina,2025,3265.0,
4201802,Atalanta,SC,Santa Catarina,2026,3263.0,
4201901,Aurora,SC,Santa Catarina,2010,,83025.0
4201901,Aurora,SC,Santa Catarina,2011,5555.0,81608.0
4201901,Aurora,SC,Santa Catarina,2012,5561.0,105183.0
4201901,Aurora,SC,Santa Catarina,2013,5661.0,129851.0
4201901,Aurora,SC,Santa Catarina,2014,5668.0,152686.0
4201901,Aurora,SC,Santa Catarina,2015,5674.0,152887.0
4201901,Aurora,SC,Santa Catarina,2016,5681.0,150187.0
4201901,Aurora,SC,Santa Catarina,2017,5688.0,166813.0
4201901,Aurora,SC,Santa Catarina,2018,5676.0,210460.0
4201901,Aurora,SC,Santa Catarina,2019,5679.0,176919.0
4201901,Aurora,SC,Santa Catarina,2020,5683.0,268031.0
4201901,Aurora,SC,Santa Catarina,2021,5687.0,406918.0
4201901,Aurora,SC,Santa Catarina,2022,,408304.0
4201901,Aurora,SC,Santa Catarina,2023,,468008.0
4201901,Aurora,SC,Santa Catarina,2024,7127.0,
4201901,Aurora,SC,Santa Catarina,2025,7241.0,
4201901,Aurora,SC,Santa Catarina,2026,7352.0,
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2010,,83341.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2011,9858.0,104960.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2012,10121.0,112702.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2013,10876.0,109757.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2014,11248.0,125115.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2015,11616.0,130895.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2016,11982.0,142876.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2017,12344.0,158894.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2018,12705.0,171677.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2019,13071.0,179664.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2020,13430.0,195653.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2021,13782.0,221907.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2022,,251898.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2023,,302101.0
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2024,17215.0,
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2025,17786.0,
4201950,Balneário Arroio do Silva,SC,Santa Catarina,2026,18343.0,
4202008,Balneário Camboriú,SC,Santa Catarina,2010,,2735408.0
4202008,Balneário Camboriú,SC,Santa Catarina,2011,110748.0,3046187.0
4202008,Balneário Camboriú,SC,Santa Catarina,2012,113319.0,3347853.0
4202008,Balneário Camboriú,SC,Santa Catarina,2013,120926.0,3954013.0
4202008,Balneário Camboriú,SC,Santa Catarina,2014,124557.0,4464558.0
4202008,Balneário Camboriú,SC,Santa Catarina,2015,128155.0,4812598.0
4202008,Balneário Camboriú,SC,Santa Catarina,2016,131727.0,4931619.0
4202008,Balneário Camboriú,SC,Santa Catarina,2017,135268.0,5149750.0
4202008,Balneário Camboriú,SC,Santa Catarina,2018,138732.0,5551557.0
4202008,Balneário Camboriú,SC,Santa Catarina,2019,142295.0,6039781.0
4202008,Balneário Camboriú,SC,Santa Catarina,2020,145796.0,6210863.0
4202008,Balneário Camboriú,SC,Santa Catarina,2021,149227.0,7358669.0
4202008,Balneário Camboriú,SC,Santa Catarina,2022,,7981315.0
4202008,Balneário Camboriú,SC,Santa Catarina,2023,,9004373.0
4202008,Balneário Camboriú,SC,Santa Catarina,2024,148758.0,
4202008,Balneário Camboriú,SC,Santa Catarina,2025,151674.0,
4202008,Balneário Camboriú,SC,Santa Catarina,2026,154525.0,
4202057,Balneário Barra do Sul,SC,Santa Catarina,2010,,96882.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2011,8614.0,107907.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2012,8791.0,125050.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2013,9330.0,130437.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2014,9580.0,151355.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2015,9828.0,163616.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2016,10073.0,176327.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2017,10317.0,188053.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2018,10550.0,185970.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2019,10795.0,202216.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2020,11035.0,216001.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2021,11271.0,254639.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2022,,282156.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2023,,321609.0
4202057,Balneário Barra do Sul,SC,Santa Catarina,2024,16360.0,
